SNP	gene	beta	t-stat	p-value	FDR
8844	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0897706338820213	-1.22151303769102	0.222704672530056	0.998005630939997
8809	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0877966503727438	0.911039763099239	0.362894357926847	0.998005630939997
8825	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.069209155280196	-0.849344943019634	0.396263391513917	0.998005630939997
8820	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0845770677154248	0.761958517041779	0.446592109622293	0.998005630939997
8824	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0609980432770317	-0.746026871636324	0.456146287153693	0.998005630939997
8828	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0598829560837334	0.743902935155582	0.457428671648824	0.998005630939997
8813	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0834436893996126	0.711061559200626	0.477514330053576	0.998005630939997
8814	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0817913134356438	0.64189375724357	0.521357593671131	0.998005630939997
8810	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0712290186622054	0.633616227654032	0.526740466344627	0.998005630939997
8818	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0834307509914989	-0.621711524680047	0.534531743687976	0.998005630939997
8831	SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0413708570818301	-0.538556069983644	0.590531686208721	0.998005630939997
