SNP	gene	beta	t-stat	p-value	FDR
5770	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	1.45470472026253	2.06066430032687	0.0400652480533285	0.400652480533285
5774	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.987490045875446	1.74684542415747	0.0815314085420975	0.407657042710487
5769	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.967326207271179	1.49670940751573	0.135359914786285	0.431375965724474
5764	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.481960989626666	1.30704930432594	0.192044340596783	0.431375965724474
5773	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.706559485400462	1.11773207593823	0.264439411692218	0.431375965724474
5771	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.680725110406041	1.09608760333802	0.273785543335366	0.431375965724474
5765	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.67672092859362	0.972312606185924	0.331558949436601	0.431375965724474
5768	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.65803601340327	0.945397565656751	0.345100772579579	0.431375965724474
5767	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.793552886757674	0.850345456202796	0.395707817892875	0.439675353214305
5772	ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.449839053757476	0.617391977494711	0.537373131119393	0.537373131119393
