SNP	gene	beta	t-stat	p-value	FDR
11900	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.42794106649987	-1.94412316795044	0.0526725251310569	0.595951348839121
11897	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.403936773746941	-1.91328248200298	0.0565182970007755	0.595951348839121
11898	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.383999162759799	-1.80694928647581	0.0716191151127329	0.595951348839121
11899	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.352630495316785	-1.62484345890539	0.105085879170354	0.595951348839121
11880	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.274945852423381	-1.60747069895489	0.108842662383803	0.595951348839121
11896	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.316338216595429	-1.52284094946867	0.128691275563648	0.595951348839121
11902	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.328893536390381	-1.45660739005878	0.146111163816137	0.595951348839121
11878	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.241974608963353	-1.41728705926969	0.157278527201857	0.595951348839121
11881	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.222918647451802	-1.30299591314547	0.193423062455868	0.595951348839121
11882	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.222918647451802	-1.30299591314547	0.193423062455868	0.595951348839121
11877	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.219426131410515	-1.29830726538592	0.19502695089101	0.595951348839121
11879	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.216385817273998	-1.27166729431977	0.204326176744842	0.595951348839121
11884	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.213262720877081	-1.21638745550585	0.224647778598254	0.604820942379913
11883	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.196266984359968	-1.1356211742017	0.256883403589099	0.610117817662747
11901	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.248395928045902	-1.09284119343818	0.275206667337654	0.610117817662747
11876	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.177113120018165	-1.08443265756133	0.278911002360113	0.610117817662747
11885	PMC1_CTR2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.174266777466396	-1.00470393423521	0.315725687263635	0.623793037180142
