SNP	gene	beta	t-stat	p-value	FDR
11903	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.308939020105228	-1.19634397928025	0.232362999169176	0.991222006275565
11880	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.172539893767595	-1.00355793621701	0.316277213070973	0.991222006275565
11910	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.201930328964751	-0.976186213335644	0.329638798354377	0.991222006275565
11897	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.287611374586241	-0.785746582400071	0.432541566714967	0.991222006275565
11908	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.148115578692301	-0.696750381618064	0.48641628666078	0.991222006275565
11898	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.211089017710954	-0.580133475613816	0.562193676704815	0.991222006275565
11905	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.113932623509676	-0.541573915857537	0.588452745251741	0.991222006275565
11878	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.0889895127865915	-0.524608765457746	0.600183543421378	0.991222006275565
11887	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	0.0884299741135307	0.474244809759158	0.635617730249114	0.991222006275565
11909	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.105981375336797	-0.473535034590624	0.636123399779559	0.991222006275565
11884	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.08272300248002	-0.46492904110525	0.642268117981533	0.991222006275565
11881	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.0802181278315083	-0.461983023822671	0.644377278204349	0.991222006275565
11882	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.0802181278315083	-0.461983023822671	0.644377278204349	0.991222006275565
11893	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.0961137988953268	-0.439285805301361	0.660722480073375	0.991222006275565
11907	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.0916789241490334	-0.430996553682952	0.666733195736473	0.991222006275565
11904	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.100103861553828	-0.425548197554172	0.670695681308449	0.991222006275565
11906	HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref_delta_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref	-0.0816532760737193	-0.384257197283424	0.701018542735074	0.991222006275565
