SNP	gene	beta	t-stat	p-value	FDR
11901	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.685321952716451	1.4827990856059	0.139017483719984	0.990449470755511
11910	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.222724392077752	-1.11941324492808	0.263722836209452	0.990449470755511
11903	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.253893043274569	-1.0211855838872	0.307863877751784	0.990449470755511
11905	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.195151439111453	-0.964894672797818	0.335256251709549	0.990449470755511
11878	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.141717777108121	-0.868806009601859	0.385541884475261	0.990449470755511
11880	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.133747361740423	-0.808033525746669	0.419613929950818	0.990449470755511
11908	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.161035794513981	-0.787388892768227	0.431581104930163	0.990449470755511
11909	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.153650996459159	-0.713741098109127	0.475857585437734	0.990449470755511
11907	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.133445086376023	-0.65217133291942	0.514713877680078	0.990449470755511
11906	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.117334049552645	-0.573973570775446	0.566350185454225	0.990449470755511
11884	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0981804022203217	-0.57353816817991	0.566644540705252	0.990449470755511
11879	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0918920278617223	-0.559663164474263	0.576063148370904	0.990449470755511
11885	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0934505416939296	-0.548980730093082	0.5833647688481	0.990449470755511
11893	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.106621233087371	-0.506468079481069	0.61284337745908	0.990449470755511
11881	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0806953904179324	-0.482972476369103	0.629413827774683	0.990449470755511
11882	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0806953904179324	-0.482972476369103	0.629413827774683	0.990449470755511
11890	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0885833335477341	-0.471641552244552	0.637473218057518	0.990449470755511
11883	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0779962803772691	-0.465749092634963	0.641681527626867	0.990449470755511
11877	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0712442299866023	-0.439487991025163	0.660576143039698	0.990449470755511
11902	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.211481517126475	0.41024062104082	0.68187761413394	0.990449470755511
11891	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.078056774122664	0.379803668914196	0.704318909872655	0.990449470755511
11897	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.127963430027874	-0.36305528770484	0.716780269723833	0.990449470755511
11895	HUG1_ADE17_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.0798370202404171	0.34419189469397	0.730906342695832	0.990449470755511
