SNP	gene	beta	t-stat	p-value	FDR
11910	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.223232784332746	-1.28043732330836	0.201229709203822	0.920478154897876
11880	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.190619137172394	-1.24619431650902	0.213517117629868	0.920478154897876
11876	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.168190058126374	-1.19938222595333	0.231181513467983	0.920478154897876
11875	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.147135932067347	-1.03206994746918	0.302743930332486	0.920478154897876
11878	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.148626850075389	-0.985232402005126	0.325182823078376	0.920478154897876
11881	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.142430825284583	-0.928459881021843	0.353801697045703	0.920478154897876
11882	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.142430825284583	-0.928459881021843	0.353801697045703	0.920478154897876
11877	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.132535169074515	-0.891855956684769	0.373075948134977	0.920478154897876
11879	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.127125463253279	-0.84097368704859	0.400930363070349	0.920478154897876
11908	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.122092301129854	-0.698419328887184	0.485373534695114	0.920478154897876
11903	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.135816176623068	-0.667056280475223	0.50517074365214	0.920478154897876
11884	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.103022692730319	-0.638582813129006	0.523507282186287	0.920478154897876
11883	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0958058475116995	-0.625237135140781	0.532218262277051	0.920478154897876
11896	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.394414083971821	0.571656307947265	0.567917624704775	0.920478154897876
11907	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0990861641864178	-0.568849241635163	0.569819163707768	0.920478154897876
11906	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0951887867094236	-0.546863650076352	0.584816955544015	0.920478154897876
11905	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.092298789019275	-0.534885786942516	0.593064644739965	0.920478154897876
11900	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.161202098107397	-0.50657669093054	0.612767229291506	0.920478154897876
11901	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.130641719718533	0.445724487171163	0.656068745378183	0.920478154897876
11897	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.331520149285318	0.400190209907298	0.689257807631122	0.920478154897876
11909	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0692475467457783	-0.382818210648008	0.702084313718902	0.920478154897876
11890	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0655683572148361	-0.359721201699037	0.719270132230474	0.920478154897876
11885	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0559750874291395	-0.345287576643124	0.730083262186884	0.920478154897876
11902	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0944735337761852	0.327170405151622	0.743732379890048	0.920478154897876
11889	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0530001524337065	0.313180930427159	0.754327640249396	0.920478154897876
11887	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0411965168599517	0.24488520817902	0.806687204463558	0.920478154897876
11888	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0401665272920261	0.238131078183166	0.811917206903937	0.920478154897876
11891	PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0447651239932694	-0.228738292251179	0.819204412495103	0.920478154897876
