SNP	gene	beta	t-stat	p-value	FDR
11899	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.157137642951767	-0.992190879537746	0.321782118787199	0.968444392606058
11900	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.154144401715136	-0.921314948220524	0.357513457771235	0.968444392606058
11903	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.209691859535319	-0.869794894446088	0.385001881214225	0.968444392606058
11892	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.107783562558522	-0.829316040669386	0.40748444807618	0.968444392606058
11880	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0947404206566272	-0.827286991671094	0.408631725612914	0.968444392606058
11897	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.108946036784645	-0.701121156176346	0.483688022608964	0.968444392606058
11894	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0897035527788922	-0.676092869738785	0.499423139543101	0.968444392606058
11893	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0789911645544537	-0.611620617221751	0.541181374151295	0.968444392606058
11898	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.089377197763073	-0.570670764714113	0.568584895570873	0.968444392606058
11910	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.132453970909589	-0.57040242617137	0.568766641744375	0.968444392606058
11890	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0697114026882505	-0.568444007717726	0.570093925550422	0.968444392606058
11881	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0574482830386975	-0.502917856515578	0.615334768273687	0.968444392606058
11882	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0574482830386975	-0.502917856515578	0.615334768273687	0.968444392606058
11908	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.104915950630037	-0.432032623353237	0.665980733213196	0.968444392606058
11896	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0636742186190171	-0.419597501605329	0.675034038952707	0.968444392606058
11884	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0479622387080541	-0.411553709441818	0.680915625105928	0.968444392606058
11905	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0953715107385394	-0.408531053113075	0.683130848600953	0.968444392606058
11891	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0510552853823263	-0.405288769043506	0.685510080768444	0.968444392606058
11902	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0657742364078602	-0.383588107522902	0.701514023995391	0.968444392606058
11909	RET2_EMP70_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.0804605399488422	0.355852054402404	0.722163326557065	0.968444392606058
