SNP	gene	beta	t-stat	p-value	FDR
8809	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.141176195632078	1.13538470930556	0.256982290028949	0.997669703371131
8824	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0799007875088824	-0.7569044190516	0.449610591514119	0.997669703371131
8843	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0619902136336076	-0.675801384935088	0.499607988754622	0.997669703371131
8820	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0928011020210368	0.647402456624149	0.517791110866365	0.997669703371131
8810	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0815638562781788	0.561896000469875	0.574542458993426	0.997669703371131
8817	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	0.0909794135319251	0.55764619513593	0.577438458120269	0.997669703371131
8815	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.278145737846369	-0.525856629416862	0.599317079515839	0.997669703371131
8813	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0764523790907169	-0.504419891909723	0.614280159824007	0.997669703371131
8811	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0755737252014954	-0.497173459063744	0.619375374283859	0.997669703371131
8837	ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref_delta_noMTX_Metformin_avg_logratio_Fitness_minus_ref	-0.0440840337794424	-0.481372857753985	0.630548940806557	0.997669703371131
