SNP	gene	beta	t-stat	p-value	FDR
10186	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	1.42423522585402	3.83720871307432	0.000147340213172148	0.00353616511613155
10188	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	1.40604970926094	2.7483049583699	0.00629730216239432	0.0755676259487319
10187	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	1.04650718764601	2.58823932364436	0.0100442354098676	0.0803538832789408
10189	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	1.30555508558403	2.19732729273632	0.0286444446034596	0.171866667620758
10191	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.470640765705215	-1.0915029718185	0.275793946340254	0.890006353957335
10197	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.300629705306009	-1.06834314324483	0.286093726285994	0.890006353957335
10198	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.235297716685271	-0.871586471124368	0.38402473306071	0.890006353957335
10192	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.289446057963207	0.866604878768972	0.386745529800037	0.890006353957335
10179	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.177878011464753	0.690760525629269	0.490168721146546	0.890006353957335
10185	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.204955067571725	-0.647909147196373	0.517463703237048	0.890006353957335
10184	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.199010091748751	-0.619750449253615	0.535820790078375	0.890006353957335
10196	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.170084793366939	-0.617617923409857	0.537224315776208	0.890006353957335
10180	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.160897746866902	0.600123947891562	0.548807596391371	0.890006353957335
10183	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.169788503785151	0.569544099948288	0.569348174754103	0.890006353957335
10199	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.136479815706961	-0.555740124102141	0.578739574984277	0.890006353957335
10182	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.159347345993663	0.534490747849883	0.59333756930489	0.890006353957335
10193	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.140694059217302	0.404613818323227	0.686005763835396	0.947061760537764
10195	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.116472179396215	-0.34666012573883	0.729052638483611	0.947061760537764
10203	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0487975962617652	-0.233730495395409	0.815329315849986	0.947061760537764
10202	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.0500984922257199	0.214549269763824	0.830242285720468	0.947061760537764
10194	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.054828253148903	0.17562459248838	0.860689295980967	0.947061760537764
10201	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.0387651834417328	0.16614213178856	0.868139947159617	0.947061760537764
10181	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	-0.0341153321828018	-0.11248277722178	0.910504380784692	0.950091527775331
10200	ADE17_PGM2_MTX_5-FC_avg_logratio_Fitness_minus_ref_delta_noMTX_5-FC_avg_logratio_Fitness_minus_ref	0.000590115223083779	0.00244457378636118	0.99805089123984	0.99805089123984
