SNP	gene	beta	t-stat	p-value	FDR
10448	44h-Methotrexate	-55.8239606544853	-15.1353464222937	2.49447089233837e-47	3.00683521362467e-43
10450	44h-Methotrexate	-56.6622319868262	-14.6908657486515	6.60531362445436e-45	3.17776040186886e-41
10451	44h-Methotrexate	-54.5466196106821	-14.6763670688245	7.90881135358103e-45	3.17776040186886e-41
10452	44h-Methotrexate	-54.6146259671974	-14.5608300667844	3.30783247745147e-44	9.9681531708e-41
10446	44h-Methotrexate	-53.3277484703955	-14.2968713592133	8.44695957829699e-43	2.03639301513584e-39
10453	44h-Methotrexate	-53.5142409173105	-14.2572589967786	1.36882189641684e-42	2.74996318990143e-39
10447	44h-Methotrexate	-52.9433567904724	-14.1755464430195	3.69434135480079e-42	6.36165581296696e-39
10449	44h-Methotrexate	-55.8748093681917	-14.0966186349354	9.60286058918776e-42	1.44691101927587e-38
10454	44h-Methotrexate	-50.0863629572854	-13.2453687686514	2.2512866450621e-37	3.01522324661984e-34
10445	44h-Methotrexate	-47.8982218998461	-12.6328151636324	2.36972569581289e-34	2.85646735373286e-31
10461	44h-Methotrexate	-48.4291241247284	-12.5278889316243	7.61655885095463e-34	8.34636367176428e-31
10460	44h-Methotrexate	-47.8916515615126	-12.4974851435001	1.06683203814225e-33	1.07163278231389e-30
10459	44h-Methotrexate	-47.2909212880143	-12.4572694286598	1.66437161711214e-33	1.54325657482075e-30
10462	44h-Methotrexate	-46.9512193710717	-12.2417908581283	1.77093068610283e-32	1.52477132073454e-29
10465	44h-Methotrexate	-45.2661484312148	-11.8379952986117	1.36751632313834e-30	1.09893611727397e-27
10463	44h-Methotrexate	-44.9655674851508	-11.786442224959	2.36291064870761e-30	1.7801578099701e-27
10457	44h-Methotrexate	-50.3488125099143	-11.7608306278408	3.09847358590896e-30	2.19700003556156e-27
10466	44h-Methotrexate	-44.2712161084529	-11.5752329394464	2.17850428509955e-29	1.45887170292166e-26
10464	44h-Methotrexate	-44.650529440077	-11.535318808749	3.30329973912195e-29	2.09568289765136e-26
10467	44h-Methotrexate	-44.2318873358676	-11.4344529956212	9.41124385779096e-29	5.67215667309061e-26
10469	44h-Methotrexate	-41.2106773618538	-10.6461906127084	2.61916490553288e-25	1.50340065577587e-22
10472	44h-Methotrexate	-39.0009983522342	-10.0310624215755	9.29468653749692e-23	5.0926432510449e-20
10470	44h-Methotrexate	-38.4917117858114	-9.88156833595968	3.70869808003382e-22	1.94368028942294e-19
10471	44h-Methotrexate	-39.8066723133519	-9.86735186343862	4.22655777641322e-22	2.12278864320354e-19
10473	44h-Methotrexate	-38.131681250181	-9.79535663431061	8.17377851631658e-22	3.9410690494272e-19
10474	44h-Methotrexate	-37.9232559974747	-9.73744671752987	1.38535736337178e-21	6.42272986849364e-19
10475	44h-Methotrexate	-38.2490731145452	-9.61129943198118	4.33315922311311e-21	1.93451486205205e-18
10477	44h-Methotrexate	-36.4154482177621	-9.37473127278609	3.55668052335951e-20	1.53115096530627e-17
10476	44h-Methotrexate	-36.9976472604375	-9.33897881279886	4.87032118620896e-20	2.02437419236423e-17
10444	44h-Methotrexate	-34.6471328223729	-8.79400641744569	5.17501805607642e-18	2.0793222549315e-15
10443	44h-Methotrexate	-32.6871313364055	-8.17908451387811	7.50564667159729e-16	2.91848596707851e-13
10478	44h-Methotrexate	-31.1872787063124	-7.93636146361347	4.91345836395534e-15	1.85083834747243e-12
10432	44h-Methotrexate	-29.6815736734954	-7.52685973913854	1.04612674288438e-13	3.82121568446311e-11
10433	44h-Methotrexate	-28.6461312563841	-7.23219170819946	8.65413310303639e-13	3.06814471835296e-10
10442	44h-Methotrexate	-28.5955568768966	-7.10632850759862	2.08625877288445e-12	7.18507521381403e-10
5916	44h-Methotrexate	26.975239745267	6.44704399353631	1.67500219013561e-10	5.60846566663739e-08
10437	44h-Methotrexate	-27.1604759463579	-6.25855810376126	5.47380632305101e-10	1.78327733562316e-07
10434	44h-Methotrexate	-26.149916616131	-6.19896803390158	7.90779338007437e-10	2.50843530008991e-07
5912	44h-Methotrexate	23.8980144404332	5.97315195722154	3.09835473812956e-09	9.5762994906189e-07
10428	44h-Methotrexate	-23.7213132781508	-5.92175727832077	4.20120123006349e-09	1.26603199067963e-06
5919	44h-Methotrexate	23.6039875542455	5.82739660252176	7.30329240419348e-09	2.14716796683288e-06
10479	44h-Methotrexate	-22.8778256952208	-5.75226950864727	1.12786140129579e-08	3.23696222171892e-06
10431	44h-Methotrexate	-22.6335925171068	-5.67678997598189	1.73651545098591e-08	4.81854173641899e-06
10480	44h-Methotrexate	-22.5944005782918	-5.67453779815937	1.75888366021599e-08	4.81854173641899e-06
5918	44h-Methotrexate	22.540977799153	5.63585775744924	2.18974740880131e-08	5.86560339237576e-06
5923	44h-Methotrexate	22.0166192508298	5.53260736915891	3.90442285319452e-08	1.00855368764814e-05
5917	44h-Methotrexate	26.1196265221265	5.5313185966614	3.93247248377822e-08	1.00855368764814e-05
10430	44h-Methotrexate	-21.7502807486631	-5.42917108687786	6.90265515306646e-08	1.73342927531382e-05
5904	44h-Methotrexate	20.846561940966	5.21755506234357	2.14925807613755e-07	5.28717486729837e-05
5921	44h-Methotrexate	20.7206195503644	5.16058915322366	2.89791781805826e-07	6.98630027577484e-05
5922	44h-Methotrexate	20.7030513430761	5.14572122531483	3.13151026785814e-07	7.40141662132588e-05
5907	44h-Methotrexate	20.5492864590754	5.12220832195187	3.53851560426568e-07	8.20255136419587e-05
10427	44h-Methotrexate	-20.8791295274166	-5.09782113386836	4.01451270543501e-07	9.1303653115686e-05
10429	44h-Methotrexate	-21.4096747388414	-5.07466250658247	4.52342690843766e-07	0.000100972940656125
5903	44h-Methotrexate	20.1829790064067	5.05858343774497	4.9128428467698e-07	0.000107671650318115
5920	44h-Methotrexate	20.1945463073512	4.90386984049504	1.0746004143637e-06	0.000231307739191787
5926	44h-Methotrexate	19.5390072652787	4.88076455730528	1.20560164504601e-06	0.00025495302156815
5898	44h-Methotrexate	18.6171222719198	4.6565782951133	3.58938637497791e-06	0.000745973506275581
10426	44h-Methotrexate	-18.4835848887523	-4.61218852767803	4.43087762042431e-06	0.000905250827738892
5899	44h-Methotrexate	18.2136089901281	4.54563286086422	6.05589412691474e-06	0.00121662913009717
10593	44h-Methotrexate	18.2458771025327	4.54021776265376	6.21071031880238e-06	0.00122727708496465
